"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.22659,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.97206,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.62142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.44318,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.42301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.51715,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.62747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.65748,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.67233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.79369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.88461,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",98.89362,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",98.929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",98.99454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.10426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.38201,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.51641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.57915,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.65038,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.78596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.96133,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.96588,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.81323,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.57148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.33571,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.18438,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.24998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.38985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.49593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.56516,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.45821,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.40092,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.37042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.25754,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.27274,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.45836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.67335,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.85822,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.0152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.1435,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.3376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5239,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.7019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.3254,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.373,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.3972,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4986,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5725,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.5371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5158,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.5713,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.7197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6461,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.4384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0688,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.8488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.4582,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.95747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.75272,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.47207,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.22536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.94994,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.68748,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.76929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.92251,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.90911,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.83816,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.74374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.65594,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.57507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.55953,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.79167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.12781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.3466,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.57871,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.84776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.0785,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.7234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.7786,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.5687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.2487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0967,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0873,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1639,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2179,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.2224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1695,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1222,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2789,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4347,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.3985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.7543,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.17018,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.54713,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.08054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.84743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.65731,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.58568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.66856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.74895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.82938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.7362,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.75999,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.04298,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.23988,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.34613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.21564,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.84496,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.63895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.53508,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.40474,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.59248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.93523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.14516,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.12759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.07143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.22643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.56898,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.09757,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.65544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.5819,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.755,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8076,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6943,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5497,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.503,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4969,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.4704,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4586,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6028,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6514,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7614,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8822,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9277,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.9862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0302,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0566,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2709,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.3303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4476,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4773,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5823,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.0833,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.2259,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.3736,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.4745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4661,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3815,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4346,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6417,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6314,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5993,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6102,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5922,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5677,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.5023,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4421,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.3446,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1863,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9321,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3254,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.88897,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.80143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.79235,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.82548,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.86736,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.86923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.83024,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.81055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.8503,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.89907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.94143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.93307,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.78853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.25435,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.51914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.31234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.43203,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.5975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.70489,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.76687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.85027,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.16426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.54153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.81496,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0711,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.4966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.0025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.3688,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0193,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.7293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.2431,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.75527,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.49283,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.25713,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.77649,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.06197,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.5743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.6657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.7245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.9043,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.4911,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.0926,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.7401,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.47,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2648,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.1171,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.0289,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.95324,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.83543,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.64246,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.43398,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.29202,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.26601,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.2514,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.09231,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.67284,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.15289,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.75315,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.64071,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.69432,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.7589,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.73409,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.6516,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.57524,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.55843,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.59562,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.68363,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.82897,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.00437,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.18378,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.34736,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.48251,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.56397,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.56254,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.50732,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.43415,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.38776,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.44191,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.73126,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.38271,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.2114,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.9928,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.5574,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.9325,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.1222,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.0761,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8444,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.426,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8026,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1594,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.75342,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.80133,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.1305,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.5502,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.9416,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.2575,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.4499,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.4743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4159,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.3635,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.3661,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.3829,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3423,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.187,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9756,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.7818,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.6477,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.5212,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3217,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.99753,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.65742,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.47118,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.58635,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.89104,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.5887,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.8232,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.8623,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.6137,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2243,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.86606,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.66424,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.59361,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.62881,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.76337,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.923,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.0248,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.0111,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.94205,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.89532,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.92249,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.9825,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.0102,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.95211,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.83475,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.68472,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.5083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.30383,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.05257,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.73785,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.41081,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.14463,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.00087,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.93511,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.90245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.88495,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.88611,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.9306,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.04547,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.19793,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.34421,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.4408,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.46188,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.35538,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.07448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.73666,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.4959,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.47152,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.58015,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.72961,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.87991,
